"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Kuwait","KWT","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76252267969.2952","88101186322.4006","97066992323.7962","95796929518.4927","95335659455.6874","93703070481.5073","96974877878.5764","91068039078.8555","91237613398.4648","89616189811.5841",
"Latin America & Caribbean (excluding high income)","LAC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","341263645641.274","366247233684.964","384843684634.808","420597225107.866","444742472947.518","479468051578.266","502914434513.502","539017138838.284","595752163222.266","623469253419.312","631349305097.11","675627518853.245","700446085152.296","749382056410.93","798329469031.372","834137056307.428","814779070905.927","800842475974.261","754442546215.23","803622932567.238","836257995545.983","882729110741.179","904155499049.511","909060170044.746","914295940905.472","911472168784.425","927777312632.104","940691660813.618","976432833907.026","1025749178830.23","1027924537464.03","1062415372357.75","1107394408237.31","1119438400933.97","1090807618130.19","1130937511464.73","1125463278865.7","1110408084367.16","1114263113665.91","1205454994043.3","1245629103236.77","1299846129556.11","1357628424024.75","1395718644258.9","1330261863393.01","1404281336650.18","1461665286456.47","1483623967883.22","1507273620402.81","1500324142882.65","1480704677039.67","1456868394842.53","1457953612071.05","1465829863646.81","1456012766936.41",
"Lao PDR","LAO","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","637568941.489037","702128418.447533","773110631.315109","914816602.129677","984304035.170768","1109053210.44541","1304070402.03404","1405415702.49767","1586612763.02863","1819101787.11296","2171554805.51517","2531608595.07844","2859563223.92336","3079828775.41668","3304955508.77229","3536671844.20789","3960999007.65358","4420758785.56215","4766010724.04801","4989321384.2142",
"Lebanon","LBN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013017924.84245","2265365021.29353","2487459717.67827","2686480428.52405","2813705194.42786","3142201373.79768","3169903708.19237","3272681959.46932","3069948920.59701","3045214730.74627","3098947020.82919","3228712941.35987","3338350805.57214","3545718452.73632","3725470130.41459","3718146211.9403","4374069915.42288","4777437082.58706","5000592638.07628","5308863751.97347","5424607694.26202","5519604348.98839","5845237903.61525","5686067489.95025","5397909107.06467","5511017879.46932","5330941827.13101","5107322887.36318","5100624560.59701",
"Liberia","LBR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32526959.6802899","24737821.3949275","20466339.784058","18376708.6852174","35978455.8024638","38687998.2471015","44742340.2557971","51352749.4011594","60954426.2314493","101340014.492754","99892300","121608017.391304","178068882.608696","288095184.057971","319944902.898551","269274895.652174","299676900","348899192.753623","418679031.304348","440536914.258841",
"Libya","LBY","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","28789027.2598796","36107173.8874306","40258363.9806622","43736349.1017116","47129350.7183181","43495231.7615144","40611808.2517913","48059650.7175477","58509590.2836548","66531586.4330458","71307684.5597335","83313298.4637393","98156647.7718115","92194192.0765787","98492485.6079586","111859943.079059","111051231.822735","112869660.801195","119485777.142641","114713409.519714","113282192.595417","125856112.036773","137082375.901847","131733487.727084","118634059.563128","115438931.777142","124192952.640735","147706799.475025","127077510.232786","161856624.502314","147640782.480542","181003065.476774","176313771.915231","177612592.592593","180530856.373096","181387961.467144","175270995.163858","176172688.561015","188266384.855603","190450974.536153","198567129.916178","191764499.866668","197541056.837626",
"Latin America & Caribbean","LCN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","380687789623.132","408652982490.504","428659132636.854","466815655327.454","493134887712.544","530127518081.138","557437077093.952","594767169156.392","652507280156.911","682999689242.543","685404528343.274","732768967443.801","759977998733.888","813214137857.847","866998246380.345","907010958621.926","888669772594.469","869544834618.255","820315633964.826","873416798275.638","908014905888.764","958284849214.6","982282941690.979","990086087104.475","998411249939.009","996111249866.531","1016412646620.82","1034147262344.79","1074495978296.58","1128579688613.11","1134567181824.63","1174559722613.66","1226410162837.42","1242325130903.98","1213969413461.26","1258683543937.37","1253614962059.71","1238183126861.32","1245934371937.37","1344162026592.72","1389017160464.18","1450387115537.12","1512150926929.74","1553983579030.52","1484247555738.1","1564523409669.35","1626767043930.2","1654902452701.3","1685239482817.44","1679901471171.46","1661673303936.6","1637371572272.37","1638668537290.68","1652160138618.48","1642979114456.23",
"Least developed countries: UN classification","LDC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94591202252.926","99474944629.1646","106515170620.368","112084619622.849","121520274046.84","134245654976.404","145914356767.81","162048928973.371","171676424316.379","178192242212.321","195000188693.867","202666329127.55","209924953372.869","222840845081.216","237302222386.444","248026935970.131","260332007836.574","275639657614.582","290470710635.52","",
"Low income","LIC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59426006812.8803","56086363046.9062","49838709884.0336","48568688806.9182","47848995733.7616","49115535339.3942","51364466952.4179","52001845560.3359","53542285602.8998","57215833471.5509","64168806957.7469","66425231364.3579","70544023977.1514","74409523901.188","78277722500.2677","83158487903.2202","85186150242.5476","91611756976.5782","94235269320.148","99803355719.5447","111586683833.781","114432509569","110410302075.914","116030641122.141","127573932636.624","125471286328.392","128834187368.086","137497709920.299","145355163915.679","",
"Liechtenstein","LIE","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","1174385933.022","1182443572.07097","1254323834.8815","1298431034.97176","1365981024.95527","1373739297.91549","1485951090.50429","1618648190.47073","1872423765.88719","2065113154.18076","2257108991.15715","2260313361.24396","2229203937.01395","2359706480.79189","2269051829.54525","2301433460.26136","2483444464.14462","2385621724.47795","2744857055.34059","3022730805.7729","3165388884.96085","3239331911.3192","3316272574.21039","3368808738.61774","3599433932.85048","3778009979.22132","4007971240.69414","4254968142.14466","4435887831.40158","4583249098.94277","4937731545.8863","5124960584.44516","5460650156.3267","5971669659.35373","6439571303.10575","6885809654.66614","7246217800.45903","7782220259.23256","8225333754.62679","8619163162.61957","9242110995.0515","9034029697.20823","9109475517.95657","9534525668.09211","10050470996.6435","10853133897.9078","11734077255.0182","12626629496.4379","13373891781.2399","13937200958.7448","15114091349.6279","16512231080.4895","18003894147.1461","18742226102.7997","19623407914.9512","20056916330.9438","21198810385.2226","22194600214.0371","22467834857.0949","23068347145.2136",
"Lower middle income","LMC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","181261748335.889","188780998225.181","196608342782.472","206990049712.578","219188519338.712","226000187174.131","234146056717.31","243497170111.952","255962703554.129","267674596837.283","283875250254.961","308198330726.489","329847804441.354","349621040681.087","358709335936.747","375004818419.311","400881959216.211","396700500960.019","392415091481.526","400493434930.243","410198271729.409","423430444811.254","444090035368.824","475816261207.496","499292461536.435","537409186632.667","530104985695.719","530501143375.199","522039843610.883","522455558328.759","547217237492.842","573584093845.404","596577434122.33","615617400603.753","636982993577.687","672802508660.645","699127229831.102","734684169454.199","780725131517.781","838164394569.221","898232861331.58","972853554634.661","1037281359553.44","1075770731340.92","1115448218337.17","1187563488852.23","1235134115050.88","1280994443765.03","1326253414940.59","1398333629203.15","1486146182477.05","1564357708998.94","1647799474811.46","1727637992214.69","1780124240502.48",
"Low & middle income","LMY","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","963369349870.076","1039619791847.88","1086098028597.03","1179274841173.49","1285016304872.97","1400959549406.58","1495192762477.95","1604697607328.73","1760907746885.02","1826986645407.25","1844915962058.43","2003794031401.4","2058756988285.85","2113679405990.08","2181017870539.27","2199314656505.02","2208897491413.25","2260953447907.93","2230310060812.84","2342589752559.31","2439939996528.62","2558710791545.25","2688908039764.15","2795583558184.33","2876161477519.91","3024031915137.82","3023856044621.24","2994086384990.62","3046288729075.85","3119703745110.73","3250480017113.58","3423525872549.09","3612340317486.42","3680285348537.29","3783900340927.31","4034752305199.46","4154655678961.13","4331196787544.08","4593422755046.94","5002859534225.55","5354249676153.21","5794163171171.23","6287549470974.49","6616350044426.12","6756315921785.04","7343608074653.59","7856144658219.33","8224031147990.66","8622005934734.61","9012678082078.8","9360649896536.51","9799795040293.79","10231898431206.3","10657487967545.1","11037367277176.9",
"Lesotho","LSO","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","28799109.6072786","32201145.3489241","32307497.0007455","39870732.8157721","45465830.1714519","44899311.0611661","52155784.7987716","58227358.9758639","55206950.1560379","58567494.3914967","65338947.1488915","59915560.6084894","85278603.8929262","73195629.7853204","82172583.088789","85312512.7624587","87515871.1832497","92980432.7795127","121313386.714468","146507993.227384","172762489.250931","255988803.240165","285298602.817548","296893306.24352","324223648.176824","362221019.405844","389387902.574675","380818841.570072","387277215.414695","409291398.783397","468028084.558731","494875158.159782","526473051.818288","566204412.607852","566862653.627971","579940766.641072","617349187.30017","660383279.284892","718235766.336277","672918351.367653","703128610.536008","725364234.199628","763186513.275356","683803937.399517","652173939.612478","677609928.381703","688662162.279055","678799451.439251","714256589.297826","727995407.828555",
"Late-demographic dividend","LTE","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","378154611273.887","421534687449.209","423627970130.82","454998453492.444","513169890460.523","573749518647.105","635426904703.109","699646408112.873","779539687493.09","826907000615.84","861938230834.257","933650605112.864","984989567096.308","1093352951988.44","1173705471579.97","1275757357043.19","1224816860037.47","1234723902244.1","1240100590016.33","1346946081126.55","1467626670092.78","1613901970476.11","1705942153409.82","1792949442560.36","1869031112734.96","1855189220979.1","1848885714297.84","1772473642380.56","1810602097328.19","1861967274999.85","1983296285612.25","2071856599766.41","2187600322256.8","2233251147695.28","2338546632292.09","2518999139546.16","2642872482866.84","2802524407966.94","3035988555241.88","3322579870966.49","3576005031682.87","3911789623845.86","4302969422978","4582351851255.72","4723824056919.82","5185887341938.1","5604966159233.47","5928646460457.43","6248446578588.41","6551248690801.76","6842131283732.56","7123379361202.77","7426772102077.49","7779453051936.59","8113002170877.35",
"Lithuania","LTU","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4546553821.17719","4782235273.2107","5115740516.74498","5815623607.88027","5548919324.56591","5638750685.38546","6348108697.91042","6786476774.86957","7979447823.68869","8883307808.06241","9724728735.95369","10989655198.3399","12217836290.268","12430139674.1546","9344632485.95144","9699194417.98697","10696184559.3825","10882744485.3744","11389788794.2286","12051536825.4432","12192163689.8636","12298924842.0365","12954598988.8022","13532700365.7417","14115082613.8908",
"Luxembourg","LUX","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5536659118.3622","5493128257.3954","5816029489.47195","5909999199.03432","6371259775.24912","6666019538.99808","6481935592.99941","6760783140.19249","7135288034.86995","7232666579.91968","7191798352.82762","6792172004.46017","7887418753.29867","6688785223.48152","5925447114.98133","6080986288.16714","6004559322.8125","5832498325.09408","6291400423.78026","6386254223.8756","6767371545.81453","7347810893.61366","7403201379.26332","7848167394.49487","7968025012.89894",
"Latvia","LVA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3219898087.79843","3329750996.72228","3771747267.77146","4029453604.21878","4015897262.66482","4122064585.5266","4319577741.40374","4799678483.47993","5121475035.24703","5515010574.6903","5900546502.33474","6760277965.41297","7175156828.24391","6867687992.29311","5230007275.83197","4895340704.78722","5376470339.63907","5540385598.47215","5491975661.80235","5478747715.41675","5608454356.69484","5540178874.89495","5940616619.26152","6228700690.05892","6325700117.59129",
"Macao SAR, China","MAC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2540740428.45449","1659880702.20763","1358001549.57387","1404223006.17693","1555617219.77187","1600550537.42042","2123156088.55372","2365098893.36286","1934254299.51859","1525914250.93843","1337467099.18136","",
"St. Martin (French part)","MAF","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","4737908256.75415","4920094292.3661","5304048716.9048","5483505028.82174","5920418284.28049","6258434499.16735","6613600670.89971","7042379577.38334","7921195655.42803","8677089991.30047","9355135626.79477","9231975814.15274","9844030567.07182","9648970053.89822","9934660109.45198","10003056629.5954","10110211681.2371","10469006121.0684","10801615555.1352","10773412304.9036","10857380885.4173","11916896074.6248","11605327182.3651","12535505783.5224","12597164030.6797","12914415750.1763","12792173744.5027","13215692131.1071","13595044422.8085","13993418709.7997","14805820952.6226","15374794163.043","15714652238.814","16356645080.9739","17032978229.1732","17499483451.8115","18176369228.2967","18835081441.0234","19731439962.6794","20600905665.1337","21928843963.5182","23222579855.5057","21695290517.0723","23916979518.1295","25424127600.5558","25618441981.1066","25770277120.9717","26666968035.1348","27146074558.3949","27321126374.4072","28293316107.0998","29145921422.7362","30195174593.9548",
"Monaco","MCO","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","693677581.86398","734845419.594326","749966856.688321","889168765.743073","861063237.438685","","","","","",
"Moldova","MDA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1566141543.9839","1540182459.79967","1338440089.57661","1119714640.27875","1053183405.68989","1218387790.73998","1286727963.58727","1327390482.88909","1564637942.32495","1691574664.69404","1735890955.8342","1670068176.85722","1651097596.46868","1680817370.42517","1346838948.04071","1425255835.01087","1531992432.87817","1546387034.56582","1638646409.48011","1784123069.59587","1827917731.1158","1839200629.70723","1909871067.64602","2072223613.58586","2222768355.22036",
"Madagascar","MDG","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1031405517.22509","883628725.688823","905834150.936272","931475346.273587","947374154.382047","1019250250.72754","1107005410.06527","855010643.028717","941316033.840225","984899672.416741","1015063413.84815","1049747077.61283","1100617055.83185","1179104023.08254","1112322173.12791","1132277289.21745","1138537675.52577","1242700989.72271","1581841515.64875","1691884342.86371","1805153988.53686","1891561069.13865","2001307299.06018","2163622633.02168","2336712443.67102",
"Maldives","MDV","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69566803.0384438","69072220.9124977","85090584.4891453","102844667.770862","116068498.291953","111706726.834513","124450867.570509","131072946.118426","151896790.026118","188284266.433054","215145851.667138","242031981.190092","276269412.649587","304210231.387345","227479176.352389","244110445.3125","281339880.39567","292830818.617518","275322545.854116","319818855.065346","377841467.063467","411473232.100513","455388098.337789","503326309.591913","",
"Middle East & North Africa","MEA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","807881290764.505","841328366551.903","873373871760.766","928684467849.667","925937809648.382","985210123484.445","975513156318.808","960552072104.919","1013726791690.32","1089897016690.03","1131445284259.03","1184963571175.09","1208389872719.73","1260054236258.82","1221715171739.86","1275458658610.94","1357313497625.91","1368693602249.02","1377433366811.91","1414649799911.16","1454562066062.91","1558070420497.31","1548855469646.33","1576708433861.89","1576277536255.91",
"Mexico","MEX","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","72269505887.4226","78563365705.0831","84378830992.4668","91092870543.8727","98090363917.8269","104777832367.667","106135786867.863","116139905649.007","127911402086.919","135557744843.354","141759400795.657","148600980756.508","150866775716.978","166478163491.085","184680172637.669","199208314390.597","216854767973.151","211191915412.413","190292707060.288","199724275787.067","210679791790.516","198237048687.043","203819989852.446","209472955184.411","222324433703.957","237246570925.643","245221238924.515","255944970237.687","256677480353.611","270935447055.791","241449671447.656","269990283287.487","291300885809.277","308700216509.366","313445641397.473","327227417100.132","320082487506.18","315271178486.828","320818771775.969","333180004072.852","340344259899.738","354399028797.664","357682663963.861","353928985337.545","327470228323.913","342324708056.347","352078158904.824","362093213292.678","361285161001.362","370606751038.986","375178259060.918","376599921581.957","375757504537.025","377534971717.091","370858697244.899",
"Marshall Islands","MHL","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11018697.9134979","13461893.2490932","14200990.7296907","13889577.3136773","14923919.4259194","16229910.2609103","14484207.3632074","18045480.7105807","14899403.3423033","20134211.5986116","19314730.2835303","17136808.1744082","18245158.6248586","21908900","20978143.2705433","15216403.5334035","17200891.7709918","17184657.2598573","14963421.2121212","14119489.5401895","14497549.8966499","16377072.4893725","",
"Middle income","MIC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","939597718061.287","1013707456600.08","1059187739034.39","1150361455304.48","1253061396776.07","1364645931368.28","1456744570244.8","1565139747632.33","1717841421779.55","1781641551426.52","1799973867753.15","1959151104639.31","2014008395014.9","2070092561284.49","2138227268101.73","2155034188989.24","2164302370161.3","2216027348379.1","2184342822140.1","2293376291163.93","2389609008795.68","2506397989643.01","2634670585671.57","2740393850976.83","2821374861089.61","2972124910282.12","2973900875573.43","2947947667839.3","3000588893590.85","3074001262437.81","3203291188978.67","3374044762269.06","3561449972377.61","3628099771791.28","3728943432765.58","3974281813538.92","4092180817127.31","4265298234416.17","4523782914200.22","4928705481437.75","5275266439644.17","5711640648593.44","6198506723956.54","6523999235032.53","6659488925641.81","7236154429179.89","7744705719103.95","8114044239734.67","8506499323311.48","8887468054794.49","9235714476956.52","9670775016580.67","10095089472366","10513510828055.2","10886696561727.6",
"North Macedonia","MKD","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1850982096.38558","1568499429.67012","1356561512.29826","1182348685.08703","1081857456.97479","1211776368.46628","1226136595.70402","1264664652.93975","1305181309.43505","1365118545.46577","1420598240.6125","1381652228.57928","1413723803.88933","1555019497.33474","1596238729.4796","1720142919.66123","1839610222.39604","1649837425.36498","1740382795.11309","1830380400.97888","1979481729.7474","2386415517.92571","2266427839.50269","2439630779.09346","2649205240.47052","2814657321.12641","2733423937.3778","2775136157.01675","2690890071.91536","2806221757.33862",
"Mali","MLI","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","396564901.368206","400270433.9597","411394264.061718","452162407.418256","355299313.10744","403629915.374576","412151238.771747","412151238.771747","449098480.827466","474684007.739006","531528729.006853","523000229.751497","440572875.778239","445364099.683068","454216433.978702","421370126.565841","504005468.398546","546910437.263043","592544392.342271","622941779.063899","630685848.270622","634470223.311751","638667162.229909","667682986.160701","754951030.584628","771853915.123638","787005128.840114","719428591.056846","795490287.563611","855311186.298407","1054717616.49042","1140592321.83467","1171813955.87421","1422610162.39056","1704114742.67666","1999086281.45957","2001026987.69092","2100756503.08439","2279643618.10542","2308098170.67261","2334568730.21355","2361385911.69662","2438785341.0613","2430080540.53978","2528910103.85796","2310949979.85483","2302117095.91165","2488158301.39628","2477809004.02622","2491131916.18685","2659318521.1802","2806685494.23334","2906870798.9718",
"Malta","MLT","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1543020018.56025","","","","","","","","","",
"Myanmar","MMR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1549282499.38661","1887214471.00481","2547433896.61842","3076351211.78115","3734466667.70456","4479244384.60647","5797141029.92991","6887252880.83705","8107324578.62596","9593527022.86312","13112494317.5379","14453270794.075","15609982077.67","17390608400.2048","19503059874.033","21126624685.9856","22967261419.253","24879548420.8341","26966849742.5185","",
"Middle East & North Africa (excluding high income)","MNA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","164244325545.639","190931115330.041","212741486842.758","243059098783.655","272080020753.03","304594478285.046","309020684469.155","286655735998.762","338222950043.938","315211370964.292","260808044087.257","225196872099.534","147201813590.924","145180586977.332","208024684619.734","215603748561.428","192794766677.965","196410978590.403","191793050817.447","211470390203.288","210971092654.866","217789643554.94","286965486932.083","260337326019.393","271383125058.969","279100672700.099","279467446339.568","287122542626.831","301582921394.303","326529203014.657","359938176963.927","379504378234.884","401759081891.11","405531686065.017","414116742253.893","410955364755.142","441732171349.796","455011003319.796","475803273426.259","501386510692.711","525224933467.349","528068773059.026","556784827610.593","568165422476.964","542905625366.976","542383823668.116","561627839938.514","568298670583.924","648463448930.746","655320402330.418","","",
"Montenegro","MNE","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","608754405.809226","599563557.796999","578182132.587164","573840606.603715","616308501.303381","617284858.554297","666033973.327826","717511471.91277","813168268.074252","683878707.585372","709805298.013245","710131502.720655","652890475.619855","705115172.214746","707236457.64308","721290342.517446","804319075.657652","882694487.362303","1017891321.7091","",
"Mongolia","MNG","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","1123432619.98953","1226292126.48893","1322545913.08208","1471644856.89034","1553743701.5139","1656131231.15325","1730680853.49241","1851469913.21413","1951449231.36282","1410734885.57137","1201721577.57901","1086783060.44769","1004480032.85327","1027497761.12287","1319388768.12166","1293861319.16235","1295450867.76293","1331535369.21835","1342345991.00028","1362303020.52033","1536261321.82987","1589393428.2549","1694937449.23785","1953538131.13632","2035941267.55389","2164060110.05227","2315994476.31144","2297712115.68325","2288241101.26846","2386494389.87485","2595873356.61791","2981069227.23332","3417543727.11328","3849994236.82387","4232779676.15681","4214014042.77056","4244087151.2641","4577605154.91487","4709674161.85719",
"Northern Mariana Islands","MNP","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","366494639.791674","303644228.400191","320312169.325747","279550332.742697","279785488.415995","285867195.965004","259281559.750181","268356406.287257","245152199.02721","239803118.243229","237547234.761286","262558228.065855","302946840.59729","390969366.05864","502752416.720476","604150989.738424","679662627.196755","852934415.724695","942247700.740956","1084895078.80679","1261557448.55965","1321838159.46508","1422083633.95851","1522849546.82484","1629333964.77843","1758545267.75137","1824819111.25114","1946438279.63652","2046339759.29592","2164132986.01922","2353461239.30039","2612092517.05457","2781104605.35887","3047827692.83118","3167488921.70254","3162627628.44434",
"Mauritania","MRT","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","846346151.562258","666395277.315464","476697068.76826","686372268.839962","942930588.600867","1029029991.19866","1096304530.06053","1234970141.75335","1247527785.52647","1367345391.89464","1447420306.98803","1305204853.19864","1264178639.05417","1458474658.54663","1317623728.37575","1472651159.28276","1311853640.62523","1368085432.9652","1513561694.53764","1415089658.43437","1414430605.66087","1357042568.15162","1278528609.35532","1708343295.16328","1778763081.21029","1933709642.11193","1881212754.01847","1898326343.85749","2132943112.87528","1990137989.57276","1979615405.35019","1969148458.34953","2094185590.28613","2209318159.34242","2234059443.48003","2283443668.7027","2397766875.61153","2414499277.12086","2240485236.27328","1899715703.55016","1746181536.25435","1789149934.75092","1848503777.14404","2010132694.70271","2236556289.49141","3072470310.0133","2683228961.25121","2413204762.62817","2286355447.1992","2149833700.62415","2202458605.54055","2215481410.25885","2385040459.63222","2381499799.21909","2465290295.59781","2467374961.85672","2547744747.30843","2334151274.34476","2505887806.58308",
"Mauritius","MUS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","424606185.9705","459246190.394928","491213714.078114","500484442.563354","454851501.206212","478590296.154206","497810998.845634","501186160.366569","551855744.974545","629478113.783156","742290662.315906","840937080.925053","916616755.192038","973448390.771862","1053995508.58631","1109243740.64732","1186617866.7754","1241834742.70493","1298800659.07553","1358718666.30538","1443191041.53394","1514222359.43768","1614900897.31825","1671234441.18182","1795711910.05029","1876037234.14547","1832014806.11574","1894566176.49423","1909429618.74947","1842458065.0068","1924180498.61342","2023854977.33525","2126474082.95639","2190195203.90068","2248021725.28943","2248015169.68297","2266685842.23335","2300594998.80057","2293211750.89393","2277465868.34879","2289723522.74813","2353200285.00787","2414596840.47111","2475901037.64386",
"Malawi","MWI","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","174794182.475926","183247958.789714","194188122.93711","201895972.202195","212338878.452382","249634935.844829","246651241.60474","265796560.75919","312540928.201628","302595344.970685","318011042.836344","356301649.248738","359036706.23384","364258135.768809","353566591.599125","354063898.670115","365501336.662974","363760860.594325","391359924.830567","384398019.226948","394592256.325642","417218544.230155","450536343.743334","492556556.160777","511950512.570214","524382531.479526","485345997.353919","497032089.214529","521327076.080478","564297483.432091","562427960.743375","574646721.603969","593429887.159463","587623048.415574","524633512.463228","486305424.33318","540041711.991824","567113655.891185","608105494.372592","668577423.785624","760289616.956183","824036153.361061","977676724.919877","1058897563.70497","1079527342.2834","1073624788.1042","1110882437.45128","1163040752.43859","1203747573.70585","1232637169.9293","1259752522.98044","1287236679.38761","1336151301.07843",
